Review,Preprocessing,label
"Unik bgt produknya, dead skin cell remover tanpa scrub tp bisa ngelunturin daki daki lo wkwk, aku suka sih soalnya kulit aku berminyak dan gampang keringetan gitu, jadi butuh bgt produk kaya gini, ada size kecilnya juga buat coba2 dulu",unik bgt produk dead skin cell remover scrub tp ngelunturin daki daki lo wkwk suka sih kulit minyak gampang keringetan gitu butuh bgt produk kaya gin size kecil coba,positif
"Prelove , sy punya dead skin cell remover , utimate sun protection , night extra whitening krim , soft moiturizing cream nya , semua travel size , masing masing hanya prnh dipakai sekali aja , sya skrg uea ganti skincare yang lain , ambil semuaa 65rb aja, bs hub 0813525 ... Read more",prelove sy dead skin cell remover utimate sun protection night extra whitening krim soft moiturizing cream nya travel size prnh pakai aja sya skrg uea ganti skincare ambil semuaa rb aja bs hub read more,positif
(OPEN JASTIP TBS BINTARO SAMPAI SEPTEMBER TANGGAL TERAKHIR) aku jual jastip tbs bintaro yaa. Tbs drop of youth concentrate 430k dari 600k. Tbs oils of life cleansing oil in gel 159k dari 269k. Tbs lipbalm 95k dr 99k. Tbs concealer 100k dr 179k. Tbs sugar glaze lipgloss ... Read more,open jastip tbs bintaro september tanggal jual jastip tbs bintaro yaa tbs drop of youth concentrate k k tbs oils of life cleansing oil in gel k k tbs lipbalm k dr k tbs concealer k dr k tbs sugar glaze lipgloss read more,positif
"Salah satu produk andalan dari Body shop yanh aku cinta banget🤩🔥 se mantap ituu produk ini :( jadi ini modelnya scrub wajah tapi gak pake scrub kasar yang biasanya kita tahu. Tekstur nya gel, lembut banget, tapi sekali gosok ngangkat kotoran dan kulit mati di wajah da ... Read more",salah produk andal body shop yanh cinta banget mantap ituu produk model scrub wajah gak pake scrub kasar tekstur nya gel lembut banget gosok ngangkat kotor kulit mati wajah da read more,positif
"awalny pas aku make dia aku sekalian mke exfoliator lainny jdi lgsng numbuh jerawat di muka :"") tpi karna aku pas itu masi gatau itu knp jdi aku stop dlu karna udh beli yg full size trs mahal kan jdi sayang trs aku terusin pke itu setiap malam sama pke mousturizer aja d ... Read more",awalny pas make mke exfoliator lainny jdi lgsng numbuh jerawat muka tpi karna pas mas gatau knp jdi stop dlu karna udh beli yg full size trs mahal jdi sayang trs terusin pke malam pke mousturizer aja d read more,positif
"aku awal pake suka banget si krn murce dan enak juga baunya. tp pernah pake pas muka lg sensi dan gosong, alhasil iritasi dan jerawatan dong sedih banget :( trs udh aku prelovedin sisa produknya wkwk. repurchase? no deh kyaknya :)",pake suka banget si krn murce enak bau tp pake pas muka lg sensi gosong alhasil iritasi jerawat sedih banget trs udh prelovedin sisa produk wkwk repurchase no deh kyaknya,positif
"Do nothing good to my skin,malah bikin kusam. Padahal aku pake terus sampe habis sesuai instruksi but bener2 gada perubahan apapun. Ga ada efek apapun. Sedih padahal udah beli fullsize dan lumayan pricey. Bikin kulit ga nyaman dan lengket. Susah nyerap di kulit jg :(",do nothing good to my skinmalah bikin kusam pake sampe habis sesuai instruksi but bener gada ubah apa ga efek apa sedih udah beli fullsize lumayan pricey bikin kulit ga nyaman lengket susah nyerap kulit jg,positif
physical exfoliator dari safi memang se mild itu sih. yg ini menurutku teksturnya perpaduan antara scrub dan cream karena memang padat banget sih. untuk anti agingnya setelah habis 3 botol sih blm terlihat banget. hanya kulitku berasa jadi lebih lembab dan cerah.,physical exfoliator safi mild sih yg turut tekstur padu scrub cream padat banget sih anti agingnya habis botol sih blm banget kulit asa lembab cerah,positif
"Ga ada efek apa-apa sama sekali. Sesuai dengan namanya aja engga. Ga ada ngecilin pori-pori sama sekali. Jadi, jangan berharap sama produk ini deh. Nyesel juga beli 200 ribuan tapi useless gini. Saranku sebelum kalian kemakan sama review bagus coba deh pikir-pikir lagi. ... Read more",ga efek apaapa sesuai nama aja engga ga ngecilin poripori harap produk deh nyesel beli ribu useless gin saran makan review bagus coba deh pikirpikir read more,positif
"Beli produk ini karna lagi nyari porepack tapi disaranin sama mbak"" counter beli ini karna isi banyak, dan harga murce. Pas di scrub ke hidung perih coy, butiran scrub nya mayan gede dan kebetulan muka ku juga sensitif aku stop deh make ini. Tapi sbenernya ini produk ma ... Read more",beli produk karna nyari porepack disaranin mbak counter beli karna isi harga murce pas scrub hidung perih coy butir scrub nya mayan gede muka ku sensitif stop deh make sbenernya produk ma read more,positif
Beli ini langsung di korea di counter Laneige di myeongdong. So sad berharap muka glowing di pagi hari setelah pakai ini over the night tp ternyata tiap abis pake ini slalu muncul jerawat. Kulitku memang sensitive acne prone jd agak picky sama skincare. Aku jual rugi 20 ... Read more,beli langsung korea counter laneige myeongdong so sad harap muka glowing pagi pakai over the night tp abis pake slalu muncul jerawat kulit sensitive acne prone jd picky skincare jual rugi read more,positif
sebenernya aku sekarang udah gapake produk ini karna dulu pas aku pake (btw dulu aku pake yang travel size) kayak ga ngaruh apa apa gitu ke muka aku kayak jadi ngelembapin aja sihh karna kurang berfungsi di aku jadinya stop ajaa but the produk just oke ga ngasih efek ap ... Read more,sebenernya udah gapake produk karna pas pake btw pake travel size kayak ga ngaruh gitu muka kayak ngelembapin aja sihh karna fungsi stop ajaa but the produk just oke ga ngasih efek ap read more,positif
"Aku baru aja nyobain viva ini, yg katanya bagus, bikin glowing juga. Eh pas aku pake pertama emg ga kenapa2 to pas kedua langsung muncul jerawat 1 sakit bgt, trs pake lagi muncul lg jerawat+ bruntusan. Jadi langsung stop pake produk ini. Mau aku preloved in. Baru dipake ... Read more",aja nyobain viva yg bagus bikin glowing eh pas pake emg ga to pas langsung muncul jerawat sakit bgt trs pake muncul lg jerawat bruntusan langsung stop pake produk preloved in dipake read more,positif
THIS PRODUCT IS MY HOLY GRAIL OF ALL TIME! to be honest aku udah gak mau lagi wasting my money buat nyari produk sleeping mask yang lain! Pada saat di apply pertama kali udah langsung glowing dong! apalagi kalau rutin ?! And i'm being serious!! Pokoknya i'm sure as hell ... Read more,this product is my holy grail of all time to be honest udah gak wasting my money nyari produk sleeping mask apply kali udah langsung glowing rutin and im being serious pokok im sure as hell read more,positif
"gadak perubahan sama sekali, malah bangun pagi wajah kusem dan berminyak banget. terus mukaku juga jadinya iritasi dan mengelupas gatau kenapa. darisitu aku stop pemakaian karna takut makin parah. nilai plusnya wajah jadi lembapan kalau siap cuci muka. cocok cocokan dik ... Read more",gadak ubah bangun pagi wajah kusem minyak banget muka iritasi kelupas gatau darisitu stop pakai karna takut parah nilai plus wajah lembap cuci muka cocok cocok dik read more,positif
"Leave on mask/sleeping mask masih jadi jalan ninja ku untuk tampil kulit yg lebih glowing. Sukaaa banget sm Raiku Mask ini, bikin kulit ku plump kenyal dipagi hari tapi gak bikin oily gitu. Laaaaf! Harus bangettt cobain kalo suka sama masker yg di bilas bilas",leave on masksleeping mask jalan ninja ku tampil kulit yg glowing sukaaa banget sm rai mask bikin kulit ku plump kenyal pagi gak bikin oily gitu laaaaf bangettt cobain kalo suka masker yg bilas bilas,positif
"Beli produk ini karena Liah Yoo. Nyari sleeping mask yg bisa meningkatkan skin barrier, aman dan nggak bikin break out. Konsistensi krimnya pas, nggak heavy dan ga terlalu light. Udah berhasil habisin, next time beli lagi:)",beli produk liah yoo nyari sleeping mask yg tingkat skin barrier aman nggak bikin break out konsistensi krim pas nggak heavy ga light udah hasil habisin next time beli,positif
"Varian cica ini favoritku dari semua varian sleeping mask Laneige. Aku pernah coba yg biru, lupa namanya, itu yg paling terkenal, tapi gak begitu suka karena pas mukaku lagi oily, bangun tidur langsung berasa basah banget 😭. Kalau cica ini andalanku pas kulit wajah lag ... Read more",varian cica favorit varian sleeping mask laneige coba yg biru lupa nama yg kenal gak suka pas muka oily bangun tidur langsung asa basah banget cica andal pas kulit wajah lag read more,positif
ini produk aslinya bagus banget.. tapi big no buat muka aku .. krna sayang dan aku iseng pakein ke tumit yg pecah pecah baru berapa hari langsung mulus ni tumit kaki 🤧.. mungkin nanti bisa dicoba lagi di muka siapa tau cocok..,produk asli bagus banget big no muka krna sayang iseng pakein tumit yg pecah pecah langsung mulus ni tumit kaki  coba muka tau cocok,positif
"pas banget nyobain ini saat kondisi skin barrier wajahku lagi kurang baik dannn ditampol pakai produk ini jadi lembabbb loh! Baru bangun tidur ngerasa kulit jadi sehat, trus gak kusam gitu. Padahal aku pakai nya tipis tipis saja supaya gak ngegumpal karena aku baru pert ... Read more",pas banget nyobain kondisi skin barrier wajah dannn ditampol pakai produk lembabbb loh bangun tidur ngerasa kulit sehat trus gak kusam gitu pakai nya tipis tipis gak ngegumpal pert read more,positif
"not worth at all, gataaaauu kenapaaa malahh bikinn breakout di akuu jd aku gaakann coba2 pake ini lagi kaya aku yang dr ga bruntusan ssma sekalii jd bruntusan trs kulit jg jd oily padahal basenya ga oily maybe akuu bakal coba variant lainnn :(",not worth at all gataaaauu kenapaaa malahh bikinn breakout akuu jd gaakann coba pake kaya dr ga bruntusan ssma sekali jd bruntusan trs kulit jg jd oily basenya ga oily maybe akuu coba variant lainnn,positif
"konsistensinya gel-like terus ada beads putih yang bisa ancur gitu, not sure what it is. overall very moisturizing. Ada fragrance tapi ga mengganggu sihh. It's okaay sihhh, not bad tapi not the best juga",konsistensi gellike beads putih ancur gitu not sure what it is overall very moisturizing fragrance ga ganggu sihh its okaay sihhh not bad not the best,positif
"nah aku beli ini sekalian beberapa varian vienna, buat nyoba aja sekalian cari masker yang harganya terjangkau 😝 Milih merk Vienna karena baru denger dan penasaran sama produknya, yaitu varian maskernya! Produk ini juga biasa aja hasilnya di kulitku, tapi untung nya ga ... Read more",beli varian vienna nyoba aja cari masker harga jangkau milih merk vienna denger penasaran produk varian masker produk aja hasil kulit untung nya ga read more,positif
"dulu pas dpt sample nya cucok banget! Aku sukaaa dan beli big jar 90ml, tapi sejak covid daerah mulut sekitarnya gak bersahabat BO, and aku stop dulu pdahal kl pake sm vit c bisa buat booster jd glowing! Aku prelove 85% beli di sociolla exp 2022 beli 390k jual 280k aja, ... Read more",pas dpt sample nya cucok banget sukaaa beli big jar ml covid daerah mulut gak sahabat bo and stop pdahal kl pake sm vit c booster jd glowing prelove beli sociolla exp beli k jual k aja read more,positif
"Jadi ceritanya kemarin aku beli ini micellar waternya azarine karena aku suka banget make up dan bingung hapus nya, nah kemaren aku langsung nyobain ini enak banget dong dimuka segera dan noda make upnya cepet hilang",cerita kemarin beli micellar waternya azarine suka banget make up bingung hapus nya kemaren langsung nyobain enak banget muka noda make upnya cepet hilang,positif
"expecting more mengingat harganya lumayan ya buat sheet mask.. klaimnya setara serum seminggu, essensnya juga melimpah.. not too sticky just right, tapi hanya dapat lembab aja, over moist malah menurutku.. sadly ga cocok aja, karena besoknya malah jerawat matang.. jadi ... Read more",expecting more harga lumayan ya sheet mask klaim tara serum minggu essensnya limpah not too sticky just right lembab aja over moist turut sadly ga cocok aja besok jerawat matang read more,positif
"Sama seperti varian lain, kertas sheetnya dan kemasannya sama kayak yg variasi lain hanya saja berbeda warna. Nah, kalo ini yg varian green tea menurutku cocok buat kulit berjerawat dan oily, dia bisa ngempesin jerawat, pastinya ga bikin kulit jadi kering, krn dia ada k ... Read more",varian kertas sheetnya kemas kayak yg variasi beda warna kalo yg varian green tea turut cocok kulit jerawat oily ngempesin jerawat pasti ga bikin kulit kering krn k read more,positif
"Buat gw sii ya ini brg bagus, dimuka cocok. Di pake pas muka lgi bruntusan gitu krn emg jorok kan, nah malemnya make ini berasa seger, ntar paginya bruntusan aga berkurang. Nah sisa serumnya di pake aja 3 hari sekali lah. Pasti berasa koq bedanya",gw sii ya brg bagus muka cocok pake pas muka lgi bruntusan gitu krn emg jorok malemnya make asa seger ntar pagi bruntusan aga kurang sisa serum pake aja asa koq beda,positif
"Aku gatau kenapa tapi berasanya varian sakura ini kurang bikin lembab dikulit, tapi berasa bikin cerah.. nah aku kan pake malem, besok paginya pas aku cuci muka pake air doang berasa masih lengket & licinkaya essencenya belom nyerep, setelah kena air pun kulit ku berasa ... Read more",gatau asa varian sakura bikin lembab kulit asa bikin cerah pake malem besok pagi pas cuci muka pake air doang asa lengket licinkaya essencenya bom nyerep kena air kulit ku asa read more,positif
"Totally suka sama semua sheetmask made in korea karena essencenya banyak tapi cepet nyerep di wajah,lapisan sheetnya jg tipis jd gak banyak nyerep esssence sehingga bisa maximal si essence di serap sama kulit,gak pernah trouble klo pake sheetmask apapun jd fine2 aja,tip ... Read more",totally suka sheetmask made in korea essencenya cepet nyerep wajahlapisan sheetnya jg tipis jd gak nyerep esssence maximal si essence serap kulitgak trouble klo pake sheetmask apa jd fine ajatip read more,positif
"Kepikiran beli ini gr2 2 hari berturut turut skip skincare krn nginep dadakan drmh sodara dan ga bawa skinker sama sekali cm facewash :(((( laluuuu dehidrasi, muka lgsg pink2 daan muncul beruntusan lah dimuka.. nah sebelum pulang kerumah minta mampir dulu ke dan+dan dek ... Read more",pikir beli gr skip skincare krn nginep dada drmh sodara ga bawa skinker cm facewash laluuuu dehidrasi muka lgsg pink daan muncul beruntus muka pulang rumah mampir dandan dek read more,positif
"Sheetmask pertama yg kucoba. Suka banget karna essencenya melimpah, cuma ya bentuk si sheetmasknya ini lho guede banget diwajahku :( terus bagian mata nya sempit sekali. Tapi sheetmask ini bener bener ngebantu calming bruntusanku yg membandel",sheetmask yg coba suka banget karna essencenya limpah ya bentuk si sheetmasknya lho guede banget wajah mata nya sempit sheetmask bener bener ngebantu calming bruntusanku yg bandel,positif
karena ada promo di shopee untuk pembelian 5 masker ini jadinya tertarik buat beli. nyoba-nyoba yang variant lemon gt. pas dipake wajah aku jadi panas :( aku mikirnya apa penyesuaian apa gimana tapi pas sampe masker yg ke lima tetep panas. aku jg kurang suka bau lemonny ... Read more,promo shopee beli masker tarik beli nyobanyoba variant lemon gt pas dipake wajah panas mikirnya sesuai gimana pas sampe masker yg tetep panas jg suka bau lemonny read more,positif
"aku 2x seminggu pake sheet mask, salah satunya garnier varian ini karna aku agak concern sama pores. aku pake 15 menit aja terus ditepuk2. buatku, claim bikin moisturized sama agak whitening bener bgt dan ngaruh bgt. wajah juga lebih halus. tp untuk claim mengecilkan po ... Read more",x minggu pake sheet mask salah satu garnier varian karna concern pores pake menit aja tepuk buat claim bikin moisturized whitening bener bgt ngaruh bgt wajah halus tp claim kecil po read more,positif
"Aku beli ini di offline storenya langsung. menurut aku sheetmask korea emang selalu bagus, termasuk yang ini. Tisu maskernya nampung banyak serum dan penyerapannya juga maksimal. Apalagi tekstur serumnya aku suka banget, putih milky gitu gak bening kaya serum di sheet m ... Read more",beli offline storenya langsung sheetmask korea emang bagus tisu masker nampung serum serap maksimal tekstur serum suka banget putih milky gitu gak bening kaya serum sheet m read more,positif
"Masker ini kayaknya cocok for dull tapi dry skin, pas aku pakai emang melembabkan dan langsung seger gitu cuman besoknya muncul jeriwit mini gitu satu tapi no problemo. Wanginya fine, essensnya lumayan agak banyak, harganya juga terjangkau",masker kayak cocok for dull dry skin pas pakai emang melembabkan langsung seger gitu cuman besok muncul jiwit mini gitu no problemo wangi fine essensnya lumayan harga jangkau,positif
"Must have! sheetmasknya cocok buat kulit kering, karena mengandung pomegranate juga. Aku selalu stock sheetmask ini sih jadi kalau liat di offline store tersedia langsung kepengen borong, karena biasanya stocknya terbatas kalau di offline.",must have sheetmasknya cocok kulit kering kandung pomegranate stock sheetmask sih liat offline store sedia langsung ken borong stocknya batas offline,positif
"kalau kalian cari sheet mask yang ada aroma buat tenangin disaat stress, kalian wajib banget beli nih produk. karena fragrancenya tuh ga nyegat banget, justru bisa bikin lebih calming gitu. walau agak pricey tapi worh it to buy this product.",cari sheet mask aroma tenangin saat stress wajib banget beli nih produk fragrancenya tuh ga nyegat banget bikin calming gitu pricey worh it to buy this product,positif
"Muka tuh keliatan kusam banget tired abis padahal udah skincarean tetep begitu akhirnya coba pkai sheetmask ini, aku pikir ya paling seperti umumnya sheetmask hanya buat lembab aja ternyata ini engga. Ini buat wajah yang keliatan capek langsung fresh lagi, langsung cera ... Read more",muka tuh liat kusam banget tired abis udah skincarean tetep coba pkai sheetmask pikir ya sheetmask lembab aja engga wajah liat capek langsung fresh langsung cera read more,positif
"Gue pribadi gak merekomendasikan ini, gak ngaruh apa"" buat ngangkat komedo, teksturnya kental dan mudah diaplikasikan tapi pas dikelupas gak ada ngangkat komedo sama sekali, malah bikin kulit jadi kering banget, untungnya cuma beli 3 bungkus sachet dan gak akan beli lag ... Read more",gue pribadi gak rekomendasi gak ngaruh ngangkat komedo tekstur kental mudah aplikasi pas kelupas gak ngangkat komedo bikin kulit kering banget untung beli bungkus sachet gak beli lag read more,positif
aku pake ini waktu aku kelas 1 SMA. awalnya tu aku kesel banget karena komedoku ini membeludak banget dan akhirnya memutuskan untuk nyari skincare peel off khusus buat komedo. nyari nyari di google ternyata ada masker hanasui ini dan memutuskan untuk beli. nah saking ex ... Read more,pake kelas sma tu kesel banget komedoku beludak banget putus nyari skincare peel off khusus komedo nyari nyari google masker hanasui putus beli saking ex read more,positif
+ wanginya seger + sheetnya lucu banget warna hitam + adem pas pemakaian jadi calming bgt + cepat menyerap - gada efek lembab karena lembabnya ky numpang lewat aja - habis pake ini besoknya malah muncu jerawat 2 biji di dahi sama bawah hidung :(,wangi seger sheetnya lucu banget warna hitam adem pas pakai calming bgt cepat serap gada efek lembab lembabnya ky numpang aja habis pake besok muncu jerawat biji dahi hidung,positif
"Bagus bgt bikin kulit jadi lebih cerah secara cepat, selain itu jd lbh bersih dan mulus. No cap! V recomen untuk beli ini di watson atau guardian, kadang di lotte juga ada, dan biasanya suka lebih murah perhatiin aja tanggalnya salenyaaaaaa",bagus bgt bikin kulit cerah cepat jd lbh bersih mulus no cap v recomen beli watson guardian kadang lotte suka murah perhatiin aja tanggal salenyaaaaaa,positif
"Kurang suka karena ini cuma angkat whitehead aja huhu. Ini perih sih pas diangkat dan cuma sedikit angkat komedonya. Kalau kebanyakan air pas sebelum aplikasiinnya, suka nempel warna item gitu di muka jadi ya menurutku ini no recommended",suka angkat whitehead aja huhu perih sih pas angkat angkat komedonya banyak air pas aplikasiinnya suka nempel warna item gitu muka ya turut no recommended,positif
Aku beli ini karena kepo liat review orang2 dan katanya ini bagus. Tapi setelah aku pake yang varian ini malah lebih gabisa ngangkat komedo cuma mungkin wanginya aja sih yang enak. Jadi sorru banget buat produk ini sih big no banget soalnya aku ngerasa sia2 pakenya 😂,beli kepo liat review orang bagus pake varian gabisa ngangkat komedo wangi aja sih enak sorru banget produk sih big no banget ngerasa sia pakenya,positif
"Sebenernya gak terlalu beda sama varian yang lain. Kelebihannya komedo yang keangkat jadi lebih keliatan. Tapi negatifnya suka nempel item-item di ujung hidung. Seperti biasa, sebelumnya pake porepack biasanya diuapin dulu atau kompres air hangat baru ditempel. Dan bias ... Read more",sebenernya gak beda varian lebih komedo angkat liat negatif suka nempel itemitem ujung hidung pake porepack diuapin kompres air hangat tempel bias read more,positif
"worst blackhead remover/pore strip ever. Bayangin pake ini abis mandi, dan idung udh diuap dulu. Tipe. komedo aku yg keliatan jelas item2, sering ada, dan banyak gitu loh. Komedo yg kecabut bisa dihitung jari. Pdhl kalo pake biorx lumayan keangkat walau emg bukan yg pal ... Read more",worst blackhead removerpore strip ever bayangin pake abis mandi idung udh uap tipe komedo yg liat item gitu loh komedo yg cabut hitung jari pdhl kalo pake biorx lumayan angkat emg yg pal read more,positif
"pas ke Indomaret ngelihat inj dan penasaran juga akhirnya beli deh 😁. dia unik ya, padahal buat penghilang komedo tapi teksturnya seperti peel off mask gitu. nah saat aku pakai lumayan tebal, aku diamkan sekitar 15 menit. Pas aku kelupas dia mudah banget ditariknya 😍. ... Read more",pas indomaret ngelihat inj penasaran beli deh unik ya hilang komedo tekstur peel off mask gitu pakai lumayan tebal diam menit pas kelupas mudah banget tarik read more,positif
"Hmm gimana ya jelasinnya. dia tuh kaya ga kerja gitu di mukaku. sewadah aku bisa pake 3 kali kalo ga salah. dannn gaada efek apa appa di komedokuuu :(( tetep banyaak, mungkin kurang kering udah ku tarik gitu ya. trus agak gasuka juga sama baunya :(",hmm gimana ya jelasinnya tuh kaya ga kerja gitu muka wadah pake kali kalo ga salah dannn gaada efek appa komedokuuu tetep banyaak kering udah ku tarik gitu ya trus gasuka bau,positif
"Blind buy pas beli ini, dari isinya ini banyak banget sih, bisa 3 kali pake. Tapi kalau nuang langsung dari kemasannya bakal belepotan parah sih :) Wanginya kuat banget dan ga enak menurutku. Keringnya lama banget setengah jam blm kering kering :( Untuk efeknya sih ga n ... Read more",blind buy pas beli isi banget sih kali pake nuang langsung kemas belepotan parah sih wangi kuat banget ga enak turut kering banget jam blm kering kering efek sih ga n read more,positif
"pertama kali bgt pake produk ini. emang ngaruh bgt sih buat angkat whiteheads sm blackheads, hasilnya bener-bener maksimal di aku. tapi sayangnya pori-pori aku jd lebih besar dan wajah jd berminyak :( tp oke sih buat angkat komedo, bener-bener ngalahin porepack b10r3 da ... Read more",kali bgt pake produk emang ngaruh bgt sih angkat whiteheads sm blackheads hasil benerbener maksimal sayang poripori jd wajah jd minyak tp oke sih angkat komedo benerbener ngalahin porepack br da read more,positif
"pilihan lain porepack kecintaaan yg menyelamatkan ketika komedo di hidung sudah banyak :( praktis banget pake nya ga aneh2 deh caranya wkwk, dia juga ngangkat banget komedo nya dibandingkan pakai yg porepack yg khusus cewe",pilih porepack kecintaaan yg selamat komedo hidung praktis banget pake nya ga aneh deh wkwk ngangkat banget komedo nya banding pakai yg porepack yg khusus cewe,positif
not recommended siihh.. ini bener2 ga bekerja buat ngangkat komedo. sama sekali ga bekerja :( pernah coba pake treatment dulu supaya pore-nya keangkat dan kalau pake porepack tuh keangkat komedonya tapi kalau pake produk ini juga tetep ga bekerja huhu,not recommended siihh bener ga ngangkat komedo ga coba pake treatment porenya angkat pake porepack tuh angkat komedonya pake produk tetep ga huhu,positif
"Berharap ampuh dan ternyata big no. Gak ada efek apa apa, komedo masih bertahan manja tidak beranjak. Ujungnya gak aku pake lagi karna yah hasilnya tidak bagus, berasa boros sih tapi mau gimana memang gak ampuh. Kemasannya kecil, aromanya tidak begitu tercium, teksturny ... Read more",harap ampuh big no gak efek komedo tahan manja anjak ujung gak pake karna yah hasil bagus asa boros sih gimana gak ampuh kemas aroma cium teksturny read more,positif
"Nulis ini sambil pake hutmun gel.. Ajaibbb!!! Aku struggle parah sama whitehead dan blackhead, dan aku sering denger katanya ngeluarin mereka pake cara ekstraksi (facial/porepack) itu gabagus, lebih baik exfoliate pake scrub/toner. Tapi saking bandelnya komedoku, cara p ... Read more",nulis pake hutmun gel ajaibbb struggle parah whitehead blackhead denger ngeluarin pake ekstraksi facialporepack gabagus exfoliate pake scrubtoner saking bandel komedoku p read more,positif
"Beli ini karena harganya lebih terjangkau daripada porepack dan isinya juga lebih banyak. Tapi ini menurutku cuman bisa buat whiteheads aja, buat blackheads ga bisa bener"" kecabut. Makenya juga harus tebel dan berulang biar bersih. Repurchase? NO. Karena mau pakai porep ... Read more",beli harga jangkau porepack isi turut cuman whiteheads aja blackheads ga bener cabut makenya tebel ulang biar bersih repurchase no pakai porep read more,positif
"Pakek ini ya sbnrnya gak kerasa efek sm sekali, krna terlanjur beli 2 jd hrus abisin dlu,tp ngangkat komedo jg walau hnya sdkit sekali.. Klo dsruh re purchase sih no mau coba yg lain aja yg bs berasa",pakek ya sbnrnya gak rasa efek sm krna lanjur beli jd hrus abisin dlutp ngangkat komedo jg hnya sdkit klo dsruh re purchase sih no coba yg aja yg bs asa,positif
"Nah ini nih salah satu local product yang ampuh buat mengangkat komedo, 3 step viena ini yg pertama buat bahasin si hidung, ke 2 perekat untuk angkat komedonya, ke 3 untuk menenangkan pori* setelah komedo terangkat, tapi untuk step 2 ini harus beneran kering dlu supaya ... Read more",nih salah local product ampuh angkat komedo step viena yg bahasin si hidung rekat angkat komedonya tenang pori komedo angkat step beneran kering dlu read more,positif
"Gak ngefek apa-apa. Pake rangkaiannya juga gak ngefek apa-apa. Cuman bikin idung adem aja karena teksturnya. Kalo kelamaan enggak dipake teksturnya jadi agak berair gitu, kelupaan di preloved karena hampir expired. No repurchase",gak ngefek apaapa pake rangkai gak ngefek apaapa cuman bikin idung adem aja tekstur kalo dipake tekstur air gitu lupa preloved expired no repurchase,positif
"berharapnya sih bisa ngangkat black/whiteheads di bagian hiding aku. cuma aku ga ngerasain efek apa"" sih. jadi yaudah produknya tetep kupakai biar habis aja hahaha.. untuk repurchase sih no ya karena ga ngerasain efek apa"". untuk scrubing skarang lebih sering pakai free ... Read more",harap sih ngangkat blackwhiteheads hiding ga ngerasain efek sih yaudah produk tetep pakai biar habis aja hahaha repurchase sih no ya ga ngerasain efek scrubing skarang pakai free read more,positif
nothing special hanya scrub biasa. kirain bakal bisa di kelopek ternyata cuma di bilas doang dan ga ngaruh banyak komedo msh ada dan ga bikin alus juga. kalo ada yg minat bisa beli preloved aku komen aja atau hubungi line aku ya id kaisma08,nothing special scrub kirain lopek bilas doang ga ngaruh komedo msh ga bikin alus kalo yg minat beli preloved komen aja hubung line ya id kaisma,positif
jujur bingung make ini gak berasa komedo bersih atau apa. cuma ngerasa kulit di hidung lebih lembut aja kayanya ngankat sel - sel kulit mati aja sih tapi komedo gak keangkat sama sekali. Repurchase? NO,jujur bingung make gak asa komedo bersih ngerasa kulit hidung lembut aja kaya ngankat sel sel kulit mati aja sih komedo gak angkat repurchase no,positif
"Fresh banget! Warnanya, baunya, formulanya, semuanya. Walaupun maskernya didiamkan sampai kering, dia ga bikin kulit jadi iritasi. Banyak yg bilang masker ini dupe dari magnaminty. Teksturnya gampang dibaur dan begitu dibilas ga meninggalkan residu. Kalo lagi rajin aku ... Read more",fresh banget warna bau formula masker diam kering ga bikin kulit iritasi yg bilang masker dupe magnaminty tekstur gampang baur bilas ga tinggal residu kalo rajin read more,positif
"[PRELOVED!]pas dipake enak gitu ademm, pori"" rasanya bersih dan buat kulit oily cocok. ak preloved sisa 95% baru 2x dipake no wa: 087897631032 domisili bekasi. harga 120 dri 150 ya ak bli lgsg dri korea",prelovedpas dipake enak gitu ademm pori bersih kulit oily cocok ak preloved sisa x dipake no wa domisili bekas harga dri ya ak bli lgsg dri korea,positif
"Emang bukan pemakai masker rutin sih, ini jg beli iseng pas ke minimart hehe pas dipakeeee.. Woylaaah wangi nya ganggu bgt, nyengat bgt kyk parfum cowo.. tp ya murce sih, boleh lah buat yg baru2 nyoba maskeran. Sudahlah balik ke fre*man saja aku. repurchase? No.",emang pakai masker rutin sih jg beli iseng pas minimart hehe pas dipakeeee woylaaah wangi nya ganggu bgt nyengat bgt kyk parfum cowo tp ya murce sih yg nyoba masker freman repurchase no,positif
"karna aku face mask freak yg kudu maskeran tiap hari, aku biasanya cocok2 aja sama semua jenis masker... tapi aneh sama yg ini... kan bisa 2 fungsi jadi gel mask atau scrub... pas aku jadiin gel mask ini oke oke aja di kulitku (dengan pemakaian 2x seminggu).. tapi setel ... Read more",karna face mask freak yg kudu masker cocok aja jenis masker aneh yg fungsi gel mask scrub pas jadiin gel mask oke oke aja kulit pakai x minggu setel read more,positif
gacocoknya di bagian ngelupas tuh. ngelupasnya masih ada sisanya tp overall mayan lah.cocok cocokan aja sih. moga cocok aja. kalau ga ya no repurchase again wkwkw. untung harganya lumayan terjangkau. cuman ya kalai pake yg saset kurang higienis aja sih hehehe. takutnya ... Read more,gacocoknya ngelupas tuh ngelupasnya sisa tp overall mayan lahcocok cocok aja sih moga cocok aja ga ya no repurchase again wkwkw untung harga lumayan jangkau cuman ya kalai pake yg saset higienis aja sih hehehe takut read more,positif
